ticker,date,close,open,high,low,volume,pct_chg,open_to_close,gap_pct,intraday_range_pct,rel_vol_20_t1,rel_vol_50_t1,vol_5d_over_20_t1,intraday_range_pct_t1,close_vs_ma20_t1,close_vs_ma50_t1,close_vs_ma200_t1,prox_52w_high_t1,prox_52w_low_t1,ret_3d_t1,ret_5d_t1,ret_10d_t1,ret_20d_t1,atr_5_pct_t1,atr_20_pct_t1,atr_5_over_20_t1,boll_width_t1,consec_up_t1,consec_dn_t1,consol_range_10_t1,close_t1,price_bucket_t1,t1_close_pct,t1_open_gap_pct,t2_close_pct,t3_close_pct,t4_close_pct,t5_close_pct,fwd_5d_close_pct,fwd_5d_max_pct,dow
BIAF,2025-09-15,10.5,9.479999542236328,13.5,9.329999923706055,5971580.0,0.29629623524718873,0.10759499019164026,0.17037025873771675,0.514814799988603,,,,,,,,,,,,,,,,,,0.0,0.0,,8.100000381469727,$5-20,-0.2542857215518043,-0.12857146490187876,-0.29885059711218154,-0.0765026624711943,-0.01775150878513654,0.038152621785693785,-0.5076190403529576,-0.2542857215518043,0
UUUU,2025-09-15,13.819999694824219,11.9399995803833,14.119999885559082,11.859999656677246,19534700.0,0.15842408560781585,0.1574539514666018,0.0008381621920983009,0.1894384049513682,,,,,,,,,,,,,,,,,,0.0,0.0,,11.930000305175781,$5-20,-0.029667138673357574,0.029667138673357574,0.04996272065008589,0.0014204870647760437,0.05390065635787589,0.047779276887663924,0.12662807804948062,0.12662807804948062,0
VGZ,2025-09-15,2.1700000762939453,2.0399999618530273,2.4600000381469727,2.0,8805000.0,0.18579236360943052,0.06372554748620328,0.11475405137320956,0.2513661351691303,,,,,,,,,,,,,,,,,,0.0,0.0,,1.8300000429153442,$1-5,-0.03225814248860648,0.03686632299233983,-0.028571402621105912,0.04901967888289205,0.051401817618486056,-0.04444440205891931,-0.009216580748084957,0.03686632299233983,0
BGL,2025-09-15,9.699999809265137,7.5,9.75,7.420000076293945,293100.0,0.28647212975333614,0.2933333079020182,-0.005305034755357873,0.30901855908410836,,,,,,,,,,,,,,,,,,0.0,0.0,,7.539999961853027,$5-20,0.029896903871691638,0.011340269331396646,0.11011015081801201,-0.005410317294062272,-0.06708973608640578,-0.05442180968831156,0.003092756037225586,0.14329900728400724,0
ILAL,2025-09-15,0.20999999344348907,0.1550000011920929,0.21299999952316284,0.1550000011920929,1231700.0,0.2727271824172084,0.3548386569573906,-0.060606090709415354,0.3515151274324677,,,,,,,,,,,,,,,,,,0.0,0.0,,0.16500000655651093,$0.50-1,0.16666672579826058,0.014285743682563856,0.020408143405366452,-0.019999980926513672,-0.06122449103716454,-0.08695656680880426,0.0,0.19047622764462102,0
CISS,2025-09-16,371.0,316.3999938964844,390.6000061035156,309.3999938964844,2328.0,0.17256639430081333,0.17256639430081325,0.0,0.2566372116732632,,,,0.0726872466671212,,,,,,,,,,,,,,0.0,1.0,,316.3999938964844,>$200,-0.08301883502147911,-0.13207547169811318,-0.032921845400215366,-0.025531896341897786,0.0,-0.06113538905294702,-0.18867924528301883,-0.08301883502147911,1
AACG,2025-09-16,2.549999952316284,2.1600000858306885,2.549999952316284,2.1500000953674316,193900.0,0.17511514408392337,0.1805554865687009,-0.00460829037404248,0.1843317248320083,,,,0.08920190000568623,,,,,,,,,,,,,,1.0,0.0,,2.1700000762939453,$1-5,-0.03137251968706389,-0.003921564960883028,0.016194316352106997,-0.023904359763948557,-0.020408143405366563,-0.15000004967053537,-0.19999999999999996,-0.015686259843532002,1
CDLX,2025-09-16,1.5299999713897705,1.2999999523162842,1.5700000524520874,1.2549999952316284,5014800.0,0.2047244050142243,0.17692309808449005,0.023622025071121953,0.2480315448435317,,,,0.24107141051517464,,,,,,,,,,,,,,1.0,0.0,,1.2699999809265137,$1-5,-0.0653594939292863,-0.00653594160147164,0.9265735772683381,-0.11796734453118862,-0.11522632250929365,-0.02790705978450958,0.3660130413406917,0.800653703240545,1
CD,2025-09-16,9.539999961853027,7.889999866485596,9.850000381469727,7.820000171661377,201600.0,0.18804486663701536,0.20912549091111496,-0.017434604127165288,0.25280202706273647,,,,0.06806613719138672,,,,,,,,,,,,,,1.0,0.0,,8.029999732971191,$5-20,0.08280922065114771,-0.011530362381246828,-0.04501453591696292,0.013684767563510558,0.16599998474121103,0.1423670556720067,0.3962263886882629,0.3962263886882629,1
CCG,2025-09-16,1.5,1.1799999475479126,1.5,1.1799999475479126,1728900.0,0.2711864971833773,0.27118649718337734,0.0,0.27118649718337734,,,,0.13644861728929006,,,,,,,,,,,,,,1.0,0.0,,1.1799999475479126,$1-5,-0.006666660308837891,-0.019999980926513672,-0.013422805905036084,0.013605428936910968,-0.006711402952518042,-0.006756750225933805,-0.019999980926513672,-0.006666660308837891,1
BOXL,2025-09-16,15.119999885559082,10.380000114440918,19.5,10.350000381469727,7231900.0,0.4566473717590578,0.4566473717590578,0.0,0.8815028437042658,,,,0.039010955901296454,,,,,,,,,,,,,,0.0,1.0,,10.380000114440918,$5-20,-0.34523811551178407,-0.222222201197656,-0.07272720617148687,0.019607771842881094,2.0576925095094882,-0.4004193101249487,0.13492063341888016,0.8928572126887377,1
BOTY,2025-09-16,1.0,1.0,1.0,0.009999999776482582,650.0,99.00000223517424,0.0,99.00000223517424,99.00000223517424,,,,199.00000447034847,,,,,,,,,,,,,,0.0,0.0,,0.009999999776482582,$0.50-1,0.0,0.0,0.0,-0.9900000002235174,0.0,99.00000223517424,0.0,0.0,1
BLTH,2025-09-16,6.0,6.0,6.0,6.0,200.0,0.33333333333333326,0.0,0.3333333333333333,0.0,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,4.5,$1-5,0.0,0.0,-0.16666666666666663,0.0,0.0,0.0,-0.16666666666666663,0.0,1
CHNR,2025-09-16,5.03000020980835,4.199999809265137,5.099999904632568,4.199999809265137,105700.0,0.18352946113137647,0.19761915196097019,-0.011764750761144301,0.2117647283217486,,,,0.05048078025233856,,,,,,,,,,,,,,1.0,0.0,,4.25,$1-5,0.011928417550071346,-0.033797230457853766,-0.03732810442527357,0.010204023045831345,0.030303050736824266,-0.03529408464794692,-0.02186881290778231,0.013916439742432063,1
CODX,2025-09-16,19.170000076293945,10.5,21.479999542236328,10.5,8110167.0,0.8101982814050621,0.8257142929803758,-0.00849859785562866,1.0368271373020834,,,,0.07038126092344017,,,,,,,,,,,,,,1.0,0.0,,10.59000015258789,$5-20,-0.3474178310331889,-0.12363071621289112,0.03117501059256944,0.018604707898419726,-0.043379043653388294,-0.04534603887531674,-0.37402191172448296,-0.31455397542893204,1
APLM,2025-09-16,12.180000305175781,9.0,12.5,9.0,171400.0,0.3110872287610107,0.35333336724175346,-0.03121635770116651,0.3767491942273241,,,,0.4407027504637817,,,,,,,,,,,,,,1.0,0.0,,9.289999961853027,$5-20,0.5133826028511885,0.03448276402057804,0.0,0.0,0.0,0.0,0.5133826028511885,0.5133826028511885,1
NAKA,2025-09-16,1.5,1.350000023841858,1.6100000143051147,1.340000033378601,75544700.0,0.20967741005130414,0.11111109148818314,0.08870968827347842,0.21774191842739107,,,,0.10791369590396019,,,,,,,,,,,,,,0.0,1.0,,1.2400000095367432,$1-5,-0.04666670163472497,0.07666667302449537,0.041958086845887976,-0.06040270657889668,-0.04999995316777828,-0.06015040626614199,-0.16666666666666663,-0.006666660308837891,1
AEHL,2025-09-16,20.040000915527344,16.6200008392334,20.700000762939453,16.6200008392334,181617.0,0.15972222912090772,0.2057761674849406,-0.03819443409641625,0.2361110973137402,,,,0.18731113791686035,,,,,,,,,,,,,,0.0,1.0,,17.280000686645508,$5-20,0.16467061308882713,0.008981955569058009,-0.007712095287018328,-0.06994814087038015,-0.1643454394180408,0.07666662004258895,-0.03293421779483863,0.16467061308882713,1
TURB,2025-09-16,12.399999618530273,6.230000019073486,20.450000762939453,5.619999885559082,141893300.0,3.5925923701994087,0.9903691140556975,1.3074073737213812,5.492592820545606,,,,0.06390393522697273,,,,,,,,,,,,,,1.0,0.0,,2.700000047683716,$1-5,-0.09112896738141485,-0.2334677091250177,-0.09139313618536382,-0.15039062463620212,-0.23448275937667407,0.08858861352934544,-0.41532256265832723,-0.09112896738141485,1
ABTS,2025-09-16,5.389999866485596,4.375,5.389999866485596,4.313000202178955,71700.0,0.23340961273183614,0.23199996948242188,0.0011441909775423878,0.24645301888122434,,,,0.05607033852038646,,,,,,,,,,,,,,1.0,0.0,,4.369999885559082,$1-5,-0.06493504885015444,0.031539903618734044,0.09325402194169974,0.3290380490074345,0.24402563343222994,-0.07683862081729786,0.5602968563514312,0.6901669540517403,1
STTK,2025-09-16,2.140000104904175,1.809999942779541,2.1500000953674316,1.7599999904632568,552900.0,0.19553081034081332,0.18232053732436387,0.01117317394007622,0.21787715822096582,,,,0.10416669383024237,,,,,,,,,,,,,,0.0,1.0,,1.7899999618530273,$1-5,-0.09345796162597453,0.0,0.14948451201002833,0.02242150308907087,0.07456143790665148,-0.024489772086439876,0.11682242417983169,0.14485977924446036,1
AEI,2025-09-16,4.269999980926514,3.2100000381469727,4.550000190734863,3.2100000381469727,1704500.0,0.33021804678589484,0.3302180467858948,0.0,0.4174455254403762,,,,0.27671753293907514,,,,,,,,,,,,,,1.0,0.0,,3.2100000381469727,$1-5,-0.2552693018824794,-0.05152219933825719,0.0849056525969969,0.005797095840604838,-0.04322769283304828,-0.15361445804762897,-0.34192038516828727,-0.18735361964631636,1
AIHS,2025-09-16,2.6700000762939453,3.0399999618530273,3.0799999237060547,2.369999885559082,44738700.0,0.24186044551669972,-0.12171049019801604,0.41395340791066154,0.3302325612342053,,,,0.07476639158288872,,,,,,,,,,,,,,1.0,0.0,,2.1500000953674316,$1-5,-0.06741575341340389,-0.11235961878745493,-0.0120481812348876,-0.03252029368516418,-0.008403453102266312,-0.025423705697709242,-0.13857682150003325,-0.06741575341340389,1
NFE,2025-09-16,2.0,1.7300000190734863,2.005000114440918,1.4700000286102295,90513200.0,0.44927536732658213,0.15606935141602718,0.25362320655886056,0.38768122295601204,,,,0.07633589939681917,,,,,,,,,,,,,,1.0,0.0,,1.3799999952316284,$1-5,0.08000004291534424,0.38499999046325684,0.129629611233135,-0.040983664223788296,0.24358982588412803,-0.15463918708279312,0.23000001907348633,0.45500004291534424,1
CPMV,2025-09-16,0.6230000257492065,0.6000000238418579,0.6230000257492065,0.6000000238418579,1100.0,0.4728132722491418,0.038333334989017843,0.41843974629276376,0.054373525956378,,,,0.8706467296548372,,,,,,,,,,,,,,1.0,0.0,,0.4230000078678131,$0.50-1,0.2728731140584102,0.2728731140584102,-0.11727616238079441,-0.4271428572644993,0.8653367547291864,0.02807482263236105,0.23434985877622383,0.2728731140584102,1
BBAI,2025-09-16,5.940000057220459,5.340000152587891,6.0,5.329999923706055,213075000.0,0.16699408234799473,0.1123595294921095,0.04911591208359658,0.13163065937302568,,,,0.0612648115188027,,,,,,,,,,,,,,1.0,0.0,,5.090000152587891,$5-20,0.013468000494176735,-0.021885540940844606,0.04318940692784201,0.09076427958298017,0.03357664558767959,0.12853105327941394,0.3451177936279304,0.3451177936279304,1
MBAI,2025-09-16,2.5199999809265137,2.5950000286102295,2.880000114440918,2.2200000286102295,17814400.0,0.1886793004528604,-0.028901752160628152,0.22405668334547169,0.3113208120087396,,,,1.3538877209876186,,,,,,,,,,,,,,1.0,0.0,,2.119999885559082,$1-5,-0.0793650988878909,0.03968250213867153,0.08189657874467482,-0.09163347408261802,0.07456143790665148,-0.08367353393255872,-0.10912702279716846,-0.003968250213867153,1
KRFG,2025-09-16,0.5699999928474426,0.11999999731779099,0.5699999928474426,0.11999999731779099,1201.0,3.7500000465661296,3.7500000465661296,0.0,3.7500000465661296,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,0.11999999731779099,$0.50-1,-0.4736841830080122,0.1552631999977414,1.2000000000000002,0.0,0.060606000399351156,-0.057142803620318094,0.157894797382373,0.22807016993493567,1
ILAL,2025-09-16,0.24500000476837158,0.21299999952316284,0.25,0.1809999942779541,1058900.0,0.16666672579826058,0.1502347667457571,0.014285743682563818,0.32857146607775384,,,,0.3515151274324677,,,,,,,,,,,,,,1.0,0.0,,0.20999999344348907,$0.50-1,0.020408143405366452,0.020408143405366452,-0.019999980926513672,-0.06122449103716454,-0.08695656680880426,0.04761907465063331,-0.10204083866896263,0.020408143405366452,1
BGI,2025-09-16,1.3200000524520874,1.4800000190734863,1.5700000524520874,1.190000057220459,49016900.0,0.5529411946200988,-0.10810808416175734,0.741176444188947,0.44705880537990106,,,,0.059523825573813575,,,,,,,,,,,,,,1.0,0.0,,0.8500000238418579,$0.50-1,-0.030303090509739783,-0.030303090509739783,-0.023437478172126713,-0.007999992370605447,-0.056451654769131054,0.0,-0.11363643136891177,-0.030303090509739783,1
HLEO,2025-09-16,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,337.0,0.40559114488862913,0.0,0.40559114488862924,0.0,,,,0.1646714661288332,,,,,,,,,,,,,,0.0,1.0,,0.6402999758720398,$0.50-1,0.0,-0.02777775202268362,-0.2888888859454496,-0.12703119129757268,0.25233567089788145,-0.3036816654544352,-0.45866666128017275,0.0,1
FGI,2025-09-16,9.5,10.760000228881836,12.619999885559082,7.900000095367432,41389100.0,1.39294708602953,-0.11710039052785164,1.710327494039986,1.1889168151578005,,,,0.03125,,,,,,,,,,,,,,0.0,1.0,,3.9700000286102295,$1-5,-0.09894732425087371,-0.2210526215402704,-0.1320094083977481,0.06191117749323438,-0.07351076470479101,0.025991800096815565,-0.21052631578947367,-0.09894732425087371,1
ALMU,2025-09-16,17.110000610351562,14.739999771118164,17.239999771118164,14.510000228881836,323100.0,0.16394563485418878,0.16078703365228153,0.0027210858756485227,0.18571425698357222,,,,0.07124354995885426,,,,,,,,,,,,,,0.0,1.0,,14.699999809265137,$5-20,-0.00350680135304704,-0.009935714215643876,-0.06920817620546116,0.22810333406826944,0.014366377113068873,-0.0758725323858529,0.06779659883298361,0.15546462609725498,1
AVTX,2025-09-17,11.329999923706055,9.84000015258789,11.760000228881836,9.84000015258789,928000.0,0.16086062069735085,0.15142273861919592,0.00819671330225163,0.19672131467909934,,,,0.07790926381706158,,,,,,,,,,,,,,0.0,2.0,,9.760000228881836,$5-20,0.04854370648176998,0.014121787157062249,-0.004208770223333991,-0.010989020733669808,-0.0384615227864179,0.03111114501953116,0.023830578956910875,0.04854370648176998,2
AEHL,2025-09-17,23.34000015258789,20.219999313354492,23.700000762939453,19.200000762939453,85233.0,0.16467061308882713,0.1543027173681833,0.008981955569058009,0.22455088794498612,,,,0.2361110973137402,,,,,,,,,,,,,,1.0,0.0,,20.040000915527344,$20-50,-0.007712095287018328,-0.025706957050006696,-0.06994814087038015,-0.1643454394180408,0.07666662004258895,0.015479935882376727,-0.15681233176882803,-0.007712095287018328,2
APLM,2025-09-17,18.433000564575195,12.600000381469727,20.979999542236328,12.15999984741211,682300.0,0.5133826028511885,0.4629365084531115,0.034482764020578066,0.7241378878353755,,,,0.3767491942273241,,,,,,,,,,,,,,2.0,0.0,,12.180000305175781,$5-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
AZASF,2025-09-17,0.32600000500679016,0.2619999945163727,0.33000001311302185,0.2619999945163727,512400.0,0.21641789882956952,0.24427485431270896,-0.022388104514517955,0.253731406353766,,,,0.05925926661785709,,,,,,,,,,,,,,0.0,2.0,,0.2680000066757202,$0.50-1,0.009202426786619533,0.13803676747195404,-0.01519755407174006,0.0030863800075719983,0.0,-0.012307626001931138,-0.015337408450420975,0.009202426786619533,2
ASTI,2025-09-17,2.25,2.069999933242798,2.4000000953674316,1.9500000476837158,17636300.0,0.15384612563093802,0.086956556793323,0.06153840134600123,0.2307692495793746,,,,0.09693874199655607,,,,,,,,,,,,,,0.0,2.0,,1.9500000476837158,$1-5,-0.031111081441243527,0.0,-0.013761454344538682,-0.009302316297383983,-0.02816909764057407,0.024154567115350467,-0.057777828640408035,-0.031111081441243527,2
CNTMD,2025-09-17,5.952000141143799,0.671999990940094,6.400000095367432,0.671999990940094,29963.0,15.909091401691281,7.857143186590303,0.9090908936971475,16.272727657571313,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,0.35199999809265137,$0.50-1,-0.08602151743648123,0.0752688077284791,0.0,-0.029411736347271344,0.15151509130844198,0.552631529414422,0.5860213972658292,0.5860213972658292,2
CAZGF,2025-09-17,4.635000228881836,4.635000228881836,4.635000228881836,4.635000228881836,300.0,0.3242857796805245,0.0,0.3242857796805246,0.0,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,3.5,$1-5,0.07874859829429126,0.007551207267265436,-0.06277999877929685,0.024305965404706642,0.0,0.0,0.03559869551351302,0.07874859829429126,2
YHC,2025-09-17,1.0399999618530273,0.8550000190734863,1.0499999523162842,0.8550000190734863,1560400.0,0.20231208137212242,0.2163741972544219,-0.011560682489023788,0.2254334463501699,,,,0.0784809809505824,,,,,,,,,,,,,,2.0,0.0,,0.8650000095367432,$0.50-1,-0.09230765351176828,-0.0048076878990646055,-0.02966101373861796,-0.0021834430531633142,-0.03172864886896276,-0.013559282308883258,-0.16057686752821365,-0.09230765351176828,2
TOMZ,2025-09-17,1.0299999713897705,0.9200000166893005,1.0700000524520874,0.8500000238418579,372000.0,0.22619048041416145,0.11956516598370759,0.09523814930126678,0.26190480414161466,,,,0.08333332742017395,,,,,,,,,,,,,,0.0,0.0,,0.8399999737739563,$0.50-1,-0.03883491549912932,-0.019417457749564604,-0.030303061318608826,-0.02083331393077925,0.15957450653536398,-0.06422022964083118,-0.009708728874782357,0.05825248898587154,2
